Pairs,Sharpe,Simple_rtn,STD,Trading_times,Holding_days,Total_days,Comm
MA_25MA_61,0.076133923,0.987442001,0.010351583,84,3176,4936,0
MA_25MA_62,-0.093817949,0.882238226,0.010500838,80,3172,4936,0
MA_25MA_63,-0.140377442,0.941169693,0.010466997,78,3172,4936,0
MA_25MA_64,-0.150606898,0.716020866,0.010466395,78,3166,4936,0
MA_25MA_65,-0.159530872,0.854602238,0.010466791,76,3171,4936,0
MA_25MA_66,-0.11526241,0.893175334,0.01047744,76,3171,4936,0
MA_25MA_67,-0.173628284,0.952325087,0.010467945,78,3166,4936,0
MA_25MA_68,-0.232815246,0.840022705,0.010487148,84,3161,4936,0
MA_25MA_69,-0.152327321,0.821056108,0.010451442,78,3157,4936,0
MA_25MA_70,-0.228293822,0.953268753,0.010460651,78,3155,4936,0
MA_25MA_71,-0.218302936,1.026831417,0.010464108,76,3155,4936,0
MA_25MA_72,-0.218302936,0.841473642,0.010464108,76,3150,4936,0
MA_25MA_73,-0.195243145,0.82304769,0.010461308,76,3144,4936,0
MA_25MA_74,-0.195243145,0.850913758,0.010461308,74,3138,4936,0
MA_25MA_75,-0.175801929,0.834280501,0.010457103,76,3136,4936,0
MA_25MA_76,-0.199614633,0.837622484,0.010431454,76,3138,4936,0
MA_25MA_77,-0.159453788,0.90962434,0.010422812,80,3131,4936,0
MA_25MA_78,-0.20465492,0.980522703,0.010411548,76,3123,4936,0
MA_25MA_79,-0.15493123,0.85320709,0.010398244,76,3124,4936,0
MA_25MA_80,-0.102271202,0.772807727,0.010454501,76,3122,4936,0
MA_25MA_81,-0.102271202,0.806515024,0.010454501,76,3134,4936,0
MA_25MA_82,-0.151423734,0.75429112,0.010441492,76,3133,4936,0
MA_25MA_83,-0.152375554,0.857755432,0.010441483,80,3125,4936,0
MA_25MA_84,-0.152375554,0.813763055,0.010441483,76,3117,4936,0
MA_25MA_85,-0.201913787,0.924710529,0.010454736,70,3122,4936,0
MA_25MA_86,-0.201913787,0.934900574,0.010454736,70,3125,4936,0
MA_25MA_87,-0.201913787,0.982982397,0.010454736,70,3127,4936,0
MA_25MA_88,-0.152375554,1.085998805,0.010441483,70,3133,4936,0
MA_25MA_89,-0.152375554,1.152108908,0.010441483,70,3143,4936,0
MA_25MA_90,-0.196989791,1.106614983,0.010466783,70,3151,4936,0
MA_25MA_91,-0.250967079,1.125210854,0.010506193,70,3150,4936,0
MA_25MA_92,-0.219050828,1.18040771,0.010512092,60,3163,4936,0
MA_25MA_93,-0.208980005,1.33875864,0.010512722,58,3181,4936,0
MA_25MA_94,-0.094186314,1.312774157,0.010565094,58,3186,4936,0
MA_25MA_95,-0.056456339,1.383277728,0.01058406,58,3187,4936,0
MA_25MA_96,-0.026921043,1.605411181,0.0106031,56,3197,4936,0
MA_25MA_97,0.255389115,1.636110423,0.010702447,56,3211,4936,0
MA_25MA_98,0.255389115,1.790692949,0.010702447,54,3213,4936,0
MA_25MA_99,0.255389115,1.756622259,0.010702447,54,3219,4936,0
MA_25MA_100,0.208898889,1.757028168,0.010692349,50,3224,4936,0
MA_26MA_36,0.344123681,0.772673277,0.009808088,176,2966,4936,0
MA_26MA_37,0.277612806,0.963774888,0.010082086,162,2991,4936,0
MA_26MA_38,0.219089117,0.917012646,0.010066318,158,2997,4936,0
MA_26MA_39,0.120131442,0.861908895,0.010154594,156,2991,4936,0
MA_26MA_40,0.074295978,0.813398599,0.010220945,160,3004,4936,0
MA_26MA_41,0.02846536,0.696841443,0.010184933,152,2996,4936,0
MA_26MA_42,0.098742839,0.734558735,0.010178762,142,3010,4936,0
MA_26MA_43,0.124490345,0.643795823,0.010181544,138,3030,4936,0
MA_26MA_44,0.124490345,0.763991442,0.010181544,136,3036,4936,0
MA_26MA_45,0.295412574,0.643667458,0.010253056,136,3053,4936,0
MA_26MA_46,0.311451939,0.802986303,0.010252429,130,3057,4936,0
MA_26MA_47,0.198831511,0.767782269,0.010287339,128,3063,4936,0
MA_26MA_48,0.074493027,0.86357442,0.010238767,130,3062,4936,0
MA_26MA_49,0.156792331,1.015340107,0.010276295,130,3065,4936,0
MA_26MA_50,0.156792331,0.857638858,0.010276295,124,3068,4936,0
MA_26MA_51,0.292724871,1.104309833,0.010299468,116,3067,4936,0
MA_26MA_52,0.371673115,1.103329813,0.010312684,106,3068,4936,0
MA_26MA_53,0.445670773,1.051336191,0.01033795,102,3086,4936,0
MA_26MA_54,0.387146361,1.017578826,0.010343401,104,3088,4936,0
MA_26MA_55,0.271800818,0.858785957,0.01040425,98,3114,4936,0
MA_26MA_56,0.231157948,1.002200549,0.010412472,100,3129,4936,0
MA_26MA_57,0.127448748,1.191922495,0.010360655,94,3143,4936,0
MA_26MA_58,0.083265689,1.312601271,0.010351291,92,3155,4936,0
MA_26MA_59,0.076133923,1.258350198,0.010351583,92,3161,4936,0
MA_26MA_60,0.076133923,1.14388994,0.010351583,86,3172,4936,0
MA_26MA_61,-0.01853661,1.032080716,0.010306673,84,3179,4936,0
MA_26MA_62,-0.140377442,1.347743596,0.010466997,82,3176,4936,0
MA_26MA_63,-0.150606898,1.114637531,0.010466395,78,3175,4936,0
MA_26MA_64,-0.150606898,1.027878639,0.010466395,78,3175,4936,0
MA_26MA_65,-0.141213655,0.953232871,0.010473755,76,3172,4936,0
MA_26MA_66,-0.173628284,0.945344699,0.010467945,76,3175,4936,0
MA_26MA_67,-0.232815246,1.058056835,0.010487148,74,3180,4936,0
MA_26MA_68,-0.281366646,0.991826301,0.010500167,76,3176,4936,0
MA_26MA_69,-0.228293822,1.080501473,0.010460651,80,3166,4936,0
MA_26MA_70,-0.19233474,1.210432028,0.010467969,74,3161,4936,0
MA_26MA_71,-0.218302936,1.170343697,0.010464108,76,3153,4936,0
MA_26MA_72,-0.200904477,0.85065988,0.010461098,76,3146,4936,0
MA_26MA_73,-0.200904477,0.914773077,0.010461098,76,3142,4936,0
MA_26MA_74,-0.173948011,1.004026541,0.010457246,74,3131,4936,0
MA_26MA_75,-0.046744808,1.041297335,0.010543019,72,3131,4936,0
MA_26MA_76,-0.0076065,0.976368563,0.01053494,76,3130,4936,0
MA_26MA_77,-0.072422668,1.121217631,0.010517574,74,3127,4936,0
MA_26MA_78,-0.077277769,0.863597854,0.010497857,74,3125,4936,0
MA_26MA_79,-0.078236093,0.908245766,0.010497852,74,3115,4936,0
MA_26MA_80,-0.153175304,0.873633949,0.010467837,74,3121,4936,0
MA_26MA_81,-0.153175304,0.749807395,0.010467837,74,3128,4936,0
MA_26MA_82,-0.201913787,0.782887271,0.010454736,80,3130,4936,0
MA_26MA_83,-0.201913787,0.828070893,0.010454736,74,3133,4936,0
MA_26MA_84,-0.157952724,0.888220427,0.010465436,76,3127,4936,0
MA_26MA_85,-0.157952724,0.875711501,0.010465436,78,3123,4936,0
MA_26MA_86,-0.137047007,0.929114399,0.010463143,70,3119,4936,0
MA_26MA_87,-0.123260531,0.752844945,0.010462161,70,3123,4936,0
MA_26MA_88,-0.123260531,0.769772739,0.010462161,68,3129,4936,0
MA_26MA_89,-0.123260531,0.772508889,0.010462161,70,3140,4936,0
MA_26MA_90,-0.139247375,0.869774763,0.010460711,70,3152,4936,0
MA_26MA_91,-0.209524508,1.125218232,0.010503431,66,3167,4936,0
MA_26MA_92,-0.152720851,1.101363166,0.010531633,64,3164,4936,0
MA_26MA_93,-0.120406134,1.223291165,0.01053738,60,3172,4936,0
MA_26MA_94,-0.110197374,1.330615241,0.010537965,58,3181,4936,0
MA_26MA_95,-0.053474417,1.270164235,0.010555097,60,3186,4936,0
MA_26MA_96,0.054678572,1.36612978,0.010628015,56,3197,4936,0
MA_26MA_97,0.315951951,1.730067371,0.010768952,54,3207,4936,0
MA_26MA_98,0.217299456,1.70632974,0.010825033,52,3214,4936,0
MA_26MA_99,0.217299456,1.774232787,0.010825033,52,3218,4936,0
MA_26MA_100,0.07938987,1.693569654,0.010710531,54,3219,4936,0
MA_27MA_37,0.153275467,1.03383532,0.010049257,166,2981,4936,0
MA_27MA_38,0.057995879,1.049637104,0.0101455,158,2986,4936,0
MA_27MA_39,0.011415934,0.951364866,0.010101316,156,2990,4936,0
MA_27MA_40,0.073099255,0.844939696,0.010082462,158,2996,4936,0
MA_27MA_41,0.030377415,0.87501071,0.010167282,154,3000,4936,0
MA_27MA_42,0.094918214,0.697033053,0.010177796,144,3005,4936,0
MA_27MA_43,0.182772607,0.787494511,0.010196494,140,3022,4936,0
MA_27MA_44,0.227488982,0.876510461,0.010199561,136,3032,4936,0
MA_27MA_45,0.206908593,0.803002153,0.010201758,130,3042,4936,0
MA_27MA_46,0.107865323,0.561221967,0.010233132,132,3045,4936,0
MA_27MA_47,0.112291722,0.78321575,0.010232701,136,3055,4936,0
MA_27MA_48,0.204746468,0.91784041,0.010286913,126,3070,4936,0
MA_27MA_49,0.241098001,1.01309524,0.010293137,128,3066,4936,0
MA_27MA_50,0.275696566,0.90838839,0.010298344,126,3066,4936,0
MA_27MA_51,0.331972238,0.819188084,0.01031006,124,3063,4936,0
MA_27MA_52,0.425000953,0.953259314,0.010336421,106,3073,4936,0
MA_27MA_53,0.280974987,0.824694968,0.010291851,104,3069,4936,0
MA_27MA_54,0.280974987,0.995379628,0.010291851,104,3090,4936,0
MA_27MA_55,0.123080577,1.039254974,0.010343252,102,3103,4936,0
MA_27MA_56,0.123080577,1.153121371,0.010343252,98,3118,4936,0
MA_27MA_57,0.083265689,1.29404562,0.010351291,102,3131,4936,0
MA_27MA_58,0.076133923,1.385661999,0.010351583,88,3150,4936,0
MA_27MA_59,0.065428598,1.339942405,0.010351069,88,3154,4936,0
MA_27MA_60,-0.029130568,1.120946484,0.010306116,90,3164,4936,0
MA_27MA_61,-0.150606898,1.016283147,0.010466395,88,3172,4936,0
MA_27MA_62,-0.150606898,1.069091916,0.010466395,82,3175,4936,0
MA_27MA_63,-0.176446137,1.011897784,0.010462666,78,3175,4936,0
MA_27MA_64,-0.173628284,0.956789452,0.010467945,78,3180,4936,0
MA_27MA_65,-0.173628284,1.016635222,0.010467945,74,3178,4936,0
MA_27MA_66,-0.173628284,1.148272829,0.010467945,74,3177,4936,0
MA_27MA_67,-0.307427132,1.088119363,0.010496055,72,3180,4936,0
MA_27MA_68,-0.228293822,1.382139808,0.010460651,72,3180,4936,0
MA_27MA_69,-0.19233474,1.248475558,0.010467969,76,3170,4936,0
MA_27MA_70,-0.206244426,1.146057484,0.010468953,76,3169,4936,0
MA_27MA_71,-0.237779472,0.851525608,0.010464857,78,3155,4936,0
MA_27MA_72,-0.088191654,0.942953562,0.010548034,76,3152,4936,0
MA_27MA_73,-0.088191654,0.929516297,0.010548034,76,3143,4936,0
MA_27MA_74,-0.060908493,0.996276043,0.010544083,76,3136,4936,0
MA_27MA_75,-0.061865159,0.958386822,0.010544078,74,3132,4936,0
MA_27MA_76,-0.022840878,1.037426296,0.010536025,74,3127,4936,0
MA_27MA_77,-0.030505211,1.014454822,0.010535728,72,3120,4936,0
MA_27MA_78,0.010534584,1.008195872,0.010526881,76,3122,4936,0
MA_27MA_79,-0.047915351,1.078858929,0.010509349,74,3117,4936,0
MA_27MA_80,-0.123060065,0.903161642,0.010479464,72,3117,4936,0
MA_27MA_81,-0.108960987,0.92423344,0.01047843,76,3126,4936,0
MA_27MA_82,-0.087898973,0.91574207,0.010476097,72,3126,4936,0
MA_27MA_83,-0.137047007,0.799393916,0.010463143,72,3132,4936,0
MA_27MA_84,-0.137047007,0.719918066,0.010463143,74,3127,4936,0
MA_27MA_85,-0.137047007,0.748449817,0.010463143,74,3119,4936,0
MA_27MA_86,-0.151098317,0.795976487,0.010464161,72,3123,4936,0
MA_27MA_87,-0.065934832,0.760179246,0.010490305,70,3126,4936,0
MA_27MA_88,-0.065934832,0.78895838,0.010490305,70,3127,4936,0
MA_27MA_89,-0.203078218,0.911462971,0.010368554,70,3139,4936,0
MA_27MA_90,-0.203078218,0.938185312,0.010368554,64,3150,4936,0
MA_27MA_91,-0.230970713,1.026479795,0.010383528,66,3164,4936,0
MA_27MA_92,-0.29489055,1.090555293,0.010441663,62,3176,4936,0
MA_27MA_93,-0.135110462,1.198835903,0.010495424,62,3169,4936,0
MA_27MA_94,-0.102595138,1.129716582,0.010501164,62,3180,4936,0
MA_27MA_95,-0.195068109,1.229358681,0.010578898,58,3191,4936,0
MA_27MA_96,-0.002755931,1.38285918,0.010691317,60,3199,4936,0
MA_27MA_97,0.084435062,1.555819273,0.010720958,54,3206,4936,0
MA_27MA_98,0.184267182,1.723087815,0.010771198,52,3208,4936,0
MA_27MA_99,0.145009489,1.745548118,0.010782813,50,3213,4936,0
MA_27MA_100,0.162403757,1.794920608,0.01078419,50,3214,4936,0
MA_28MA_38,0.045391182,0.957812117,0.010082604,166,2979,4936,0
MA_28MA_39,0.099265912,0.963620756,0.010071101,158,2979,4936,0
MA_28MA_40,-0.009986712,0.75912595,0.010115466,156,2984,4936,0
MA_28MA_41,0.046805995,0.883943039,0.010131274,154,2996,4936,0
MA_28MA_42,0.250860215,0.875916629,0.010179405,146,3011,4936,0
MA_28MA_43,0.198612205,0.855321644,0.010195932,138,3012,4936,0
MA_28MA_44,-0.004365477,0.822816398,0.010173981,140,3020,4936,0
MA_28MA_45,0.007038842,0.643873873,0.010173301,132,3030,4936,0
MA_28MA_46,0.199688903,0.549002035,0.010263871,130,3035,4936,0
MA_28MA_47,0.183362936,0.688962601,0.01028298,128,3044,4936,0
MA_28MA_48,0.289530177,0.82582817,0.010303583,126,3052,4936,0
MA_28MA_49,0.34305368,0.74548563,0.010313599,126,3057,4936,0
MA_28MA_50,0.318324504,0.646941791,0.010284984,124,3060,4936,0
MA_28MA_51,0.318324504,0.797132298,0.010284984,120,3062,4936,0
MA_28MA_52,0.235556781,0.917919187,0.010282687,114,3067,4936,0
MA_28MA_53,0.235556781,1.095209201,0.010282687,106,3076,4936,0
MA_28MA_54,0.235556781,1.027693907,0.010282687,104,3068,4936,0
MA_28MA_55,0.112288377,0.999382951,0.010342758,108,3088,4936,0
MA_28MA_56,0.112288377,1.152280893,0.010342758,110,3108,4936,0
MA_28MA_57,-0.022090786,1.220514103,0.010305852,100,3123,4936,0
MA_28MA_58,-0.029130568,1.583010733,0.010306116,92,3148,4936,0
MA_28MA_59,-0.029130568,1.505042603,0.010306116,86,3152,4936,0
MA_28MA_60,-0.195465805,1.160146592,0.010455294,84,3161,4936,0
MA_28MA_61,-0.150606898,1.156291146,0.010466395,84,3166,4936,0
MA_28MA_62,-0.208725401,1.029603086,0.010456801,84,3173,4936,0
MA_28MA_63,-0.164726948,1.163085316,0.010467555,78,3178,4936,0
MA_28MA_64,-0.173628284,1.043641787,0.010467945,74,3177,4936,0
MA_28MA_65,-0.200210226,1.089924456,0.010463948,72,3179,4936,0
MA_28MA_66,-0.228293822,0.96299449,0.010460651,72,3180,4936,0
MA_28MA_67,-0.228293822,1.003278367,0.010460651,72,3179,4936,0
MA_28MA_68,-0.228293822,0.983190796,0.010460651,72,3177,4936,0
MA_28MA_69,-0.211891231,1.08113877,0.010468741,72,3175,4936,0
MA_28MA_70,-0.237779472,1.005550468,0.010464857,74,3169,4936,0
MA_28MA_71,-0.111501731,1.02298642,0.010550917,78,3163,4936,0
MA_28MA_72,-0.088191654,1.157277273,0.010548034,78,3154,4936,0
MA_28MA_73,-0.089143628,1.2751388,0.010548028,76,3150,4936,0
MA_28MA_74,-0.017394227,1.227954182,0.010554424,76,3145,4936,0
MA_28MA_75,0.021915236,1.296839485,0.010546306,74,3128,4936,0
MA_28MA_76,0.021915236,1.262473528,0.010546306,72,3121,4936,0
MA_28MA_77,0.014202853,1.031509831,0.010546024,72,3123,4936,0
MA_28MA_78,-0.021892314,0.980421706,0.010526658,72,3125,4936,0
MA_28MA_79,-0.067523115,0.762833255,0.010515768,76,3122,4936,0
MA_28MA_80,-0.142434055,0.772604363,0.010485839,78,3122,4936,0
MA_28MA_81,-0.102052837,0.937495332,0.010477143,72,3124,4936,0
MA_28MA_82,-0.079820914,0.77657567,0.010491318,72,3126,4936,0
MA_28MA_83,-0.079820914,0.780422106,0.010491318,74,3133,4936,0
MA_28MA_84,-0.230787039,0.753255649,0.010370478,74,3128,4936,0
MA_28MA_85,-0.230787039,0.74901463,0.010370478,72,3123,4936,0
MA_28MA_86,-0.230787039,0.705006298,0.010370478,68,3127,4936,0
MA_28MA_87,-0.217099184,0.878493973,0.010369542,68,3128,4936,0
MA_28MA_88,-0.105011716,1.021866831,0.0104366,70,3130,4936,0
MA_28MA_89,-0.105011716,1.036589299,0.0104366,64,3137,4936,0
MA_28MA_90,-0.090809236,1.075197534,0.010435551,64,3152,4936,0
MA_28MA_91,-0.114362936,1.104128637,0.010438464,64,3162,4936,0
MA_28MA_92,-0.143792682,1.175646577,0.010481537,62,3174,4936,0
MA_28MA_93,-0.156052671,1.013876656,0.010482306,62,3175,4936,0
MA_28MA_94,-0.236237717,1.060633848,0.010517893,60,3178,4936,0
MA_28MA_95,-0.274649272,1.008841724,0.01056155,62,3192,4936,0
MA_28MA_96,-0.076527834,1.104256998,0.010621241,58,3197,4936,0
MA_28MA_97,-0.139835519,1.23629911,0.010631441,52,3203,4936,0
MA_28MA_98,-0.129751149,1.298785537,0.01063203,52,3209,4936,0
MA_28MA_99,-0.108233724,1.37303736,0.0106346,52,3208,4936,0
MA_28MA_100,0.03830209,1.402335537,0.010734294,50,3215,4936,0
MA_29MA_39,0.091766693,0.46256566,0.01005602,170,2976,4936,0
MA_29MA_40,0.028281699,0.419648191,0.010123808,162,2977,4936,0
MA_29MA_41,0.043765391,0.642592495,0.010137855,154,2992,4936,0
MA_29MA_42,0.060694718,0.682083731,0.010110481,150,2997,4936,0
MA_29MA_43,0.166683923,0.778316054,0.010187401,148,3013,4936,0
MA_29MA_44,0.051802273,0.730569396,0.010178445,136,3021,4936,0
MA_29MA_45,0.140074339,0.744200694,0.01021613,136,3029,4936,0
MA_29MA_46,0.204899583,0.630779522,0.010253917,136,3040,4936,0
MA_29MA_47,0.233040045,0.797219498,0.010262785,132,3042,4936,0
MA_29MA_48,0.434779833,0.785441938,0.010340199,124,3054,4936,0
MA_29MA_49,0.367303001,0.682481167,0.010295298,124,3064,4936,0
MA_29MA_50,0.321363923,0.811480257,0.010286283,124,3065,4936,0
MA_29MA_51,0.283999482,1.217904877,0.010293154,122,3070,4936,0
MA_29MA_52,0.224513888,0.93791642,0.010282236,120,3068,4936,0
MA_29MA_53,0.112288377,1.142922846,0.010342758,114,3069,4936,0
MA_29MA_54,0.017145377,1.272757149,0.010297946,106,3076,4936,0
MA_29MA_55,0.017145377,1.546763697,0.010297946,108,3082,4936,0
MA_29MA_56,-0.022090786,1.329596511,0.010305852,106,3099,4936,0
MA_29MA_57,-0.05562528,1.295001965,0.010300117,100,3113,4936,0
MA_29MA_58,-0.05562528,1.47201876,0.010300117,96,3126,4936,0
MA_29MA_59,-0.062629968,1.426628089,0.010300371,84,3148,4936,0
MA_29MA_60,-0.253254871,1.032809007,0.010445578,84,3156,4936,0
MA_29MA_61,-0.208725401,1.064013613,0.010456801,84,3168,4936,0
MA_29MA_62,-0.164726948,1.121988303,0.010467555,80,3170,4936,0
MA_29MA_63,-0.200210226,1.107290516,0.010463948,78,3177,4936,0
MA_29MA_64,-0.200210226,1.290386059,0.010463948,74,3178,4936,0
MA_29MA_65,-0.179039276,1.154680972,0.010447463,72,3182,4936,0
MA_29MA_66,-0.228293822,0.9795643,0.010460651,74,3180,4936,0
MA_29MA_67,-0.233924736,1.109372211,0.010460433,72,3177,4936,0
MA_29MA_68,-0.237779472,0.98340636,0.010464857,72,3169,4936,0
MA_29MA_69,-0.237779472,0.859180075,0.010464857,72,3171,4936,0
MA_29MA_70,-0.111501731,1.012003817,0.010550917,74,3174,4936,0
MA_29MA_71,-0.112449746,0.99071394,0.01055091,74,3162,4936,0
MA_29MA_72,-0.155249601,1.161773472,0.010571702,76,3159,4936,0
MA_29MA_73,-0.111494705,0.971114833,0.010582199,78,3157,4936,0
MA_29MA_74,-0.084416012,0.96464251,0.010578288,80,3138,4936,0
MA_29MA_75,-0.024570843,0.855774679,0.010567929,78,3131,4936,0
MA_29MA_76,-0.032209803,0.847974885,0.010567633,72,3124,4936,0
MA_29MA_77,0.039467082,0.905034236,0.010594169,74,3124,4936,0
MA_29MA_78,-0.017770989,0.886011596,0.010577322,72,3123,4936,0
MA_29MA_79,-0.017770989,0.915240172,0.010577322,74,3126,4936,0
MA_29MA_80,-0.168289014,0.92689606,0.010457869,74,3137,4936,0
MA_29MA_81,-0.136362926,0.877033699,0.010394991,76,3121,4936,0
MA_29MA_82,-0.181837247,0.955018384,0.010383743,72,3123,4936,0
MA_29MA_83,-0.069478816,1.066915431,0.010450542,72,3125,4936,0
MA_29MA_84,-0.118876307,0.788334946,0.010437596,74,3130,4936,0
MA_29MA_85,-0.118876307,0.882095637,0.010437596,72,3122,4936,0
MA_29MA_86,-0.118876307,0.915129009,0.010437596,70,3122,4936,0
MA_29MA_87,-0.122004303,0.959555341,0.010435025,68,3128,4936,0
MA_29MA_88,-0.200585133,1.067338957,0.010459611,64,3139,4936,0
MA_29MA_89,-0.134366594,0.84880833,0.01043581,66,3142,4936,0
MA_29MA_90,-0.134366594,0.906390997,0.01043581,64,3151,4936,0
MA_29MA_91,-0.14751468,0.997564173,0.010438703,62,3164,4936,0
MA_29MA_92,-0.217694622,1.147690454,0.010470207,64,3174,4936,0
MA_29MA_93,-0.258937963,1.142645124,0.010518722,64,3183,4936,0
MA_29MA_94,-0.233272715,1.160462608,0.010522611,64,3188,4936,0
MA_29MA_95,-0.1729876,1.27576765,0.010536562,62,3192,4936,0
MA_29MA_96,-0.17924598,1.224208516,0.010601949,58,3193,4936,0
MA_29MA_97,-0.256715456,1.240370516,0.010660009,52,3205,4936,0
MA_29MA_98,-0.177006942,1.240165708,0.010652905,52,3205,4936,0
MA_29MA_99,-0.19540713,1.171952658,0.010654699,50,3209,4936,0
MA_29MA_100,-0.186699625,1.378825954,0.010654325,50,3213,4936,0
MA_30MA_40,-0.008160301,0.695074111,0.010114946,160,2982,4936,0
MA_30MA_41,0.061975959,0.610208374,0.010185033,160,2981,4936,0
MA_30MA_42,0.148422351,0.58375385,0.010201064,154,3001,4936,0
MA_30MA_43,0.144855682,0.668521216,0.010236569,150,3015,4936,0
MA_30MA_44,0.208934411,0.906479,0.010254504,144,3018,4936,0
MA_30MA_45,0.176603238,0.667803876,0.010253413,134,3024,4936,0
MA_30MA_46,0.224790985,0.728963855,0.010264019,132,3032,4936,0
MA_30MA_47,0.256330948,0.813700802,0.010270999,130,3042,4936,0
MA_30MA_48,0.367303001,0.79386515,0.010295298,126,3041,4936,0
MA_30MA_49,0.321363923,0.855977219,0.010286283,124,3052,4936,0
MA_30MA_50,0.272885939,1.109766301,0.010292723,124,3064,4936,0
MA_30MA_51,0.272885939,1.383233728,0.010292723,118,3074,4936,0
MA_30MA_52,0.064089288,1.16553155,0.010308802,112,3074,4936,0
MA_30MA_53,0.030144295,1.535181526,0.010303186,112,3075,4936,0
MA_30MA_54,-0.016605987,1.54183478,0.01029226,110,3085,4936,0
MA_30MA_55,-0.05562528,1.546419918,0.010300117,110,3085,4936,0
MA_30MA_56,-0.05562528,1.249676196,0.010300117,108,3085,4936,0
MA_30MA_57,-0.082269005,1.128276252,0.010296436,102,3108,4936,0
MA_30MA_58,-0.089245255,1.29893444,0.010296683,92,3132,4936,0
MA_30MA_59,-0.004712339,1.422729081,0.010259787,86,3143,4936,0
MA_30MA_60,-0.127579287,1.108047163,0.010420902,82,3158,4936,0
MA_30MA_61,-0.127579287,1.249357062,0.010420902,80,3164,4936,0
MA_30MA_62,-0.109953977,1.19451227,0.01042763,78,3161,4936,0
MA_30MA_63,-0.118974297,1.15073858,0.010428043,80,3167,4936,0
MA_30MA_64,-0.179039276,1.070897226,0.010447463,72,3171,4936,0
MA_30MA_65,-0.233924736,0.96687899,0.010460433,72,3172,4936,0
MA_30MA_66,-0.259746614,1.191027237,0.010456521,72,3177,4936,0
MA_30MA_67,-0.223941217,1.074616142,0.010463893,70,3176,4936,0
MA_30MA_68,-0.237779472,1.194084844,0.010464857,72,3176,4936,0
MA_30MA_69,-0.23871549,1.009542908,0.010464845,72,3174,4936,0
MA_30MA_70,-0.089143628,0.757009217,0.010548028,72,3167,4936,0
MA_30MA_71,-0.155249601,0.715560899,0.010571702,72,3173,4936,0
MA_30MA_72,-0.111494705,0.579137352,0.010582199,74,3169,4936,0
MA_30MA_73,-0.06346462,0.559025874,0.010575955,76,3163,4936,0
MA_30MA_74,0.007861694,0.76315851,0.010602564,80,3153,4936,0
MA_30MA_75,0.047175963,0.883221176,0.010594442,80,3137,4936,0
MA_30MA_76,0.039467082,0.880792389,0.010594169,76,3128,4936,0
MA_30MA_77,-0.168289014,0.833256165,0.010457869,72,3120,4936,0
MA_30MA_78,-0.056582412,0.834034755,0.010524139,72,3120,4936,0
MA_30MA_79,-0.056582412,0.842477731,0.010524139,72,3125,4936,0
MA_30MA_80,-0.015696562,0.942086933,0.010515327,72,3126,4936,0
MA_30MA_81,-0.015696562,0.848353482,0.010515327,78,3130,4936,0
MA_30MA_82,0.006395804,0.9726971,0.010480338,74,3125,4936,0
MA_30MA_83,0.006395804,1.209822625,0.010480338,72,3122,4936,0
MA_30MA_84,-0.148161991,0.908793573,0.010436788,74,3129,4936,0
MA_30MA_85,-0.148161991,0.741645179,0.010436788,72,3118,4936,0
MA_30MA_86,-0.148161991,0.784400169,0.010436788,64,3126,4936,0
MA_30MA_87,-0.272704188,0.769241695,0.010479501,64,3128,4936,0
MA_30MA_88,-0.259264057,0.867529296,0.010478601,64,3138,4936,0
MA_30MA_89,-0.259264057,0.912817325,0.010478601,64,3142,4936,0
MA_30MA_90,-0.19396187,0.980697132,0.010455016,64,3150,4936,0
MA_30MA_91,-0.259321479,1.027716821,0.010440885,62,3158,4936,0
MA_30MA_92,-0.264235944,1.085898277,0.010510545,66,3173,4936,0
MA_30MA_93,-0.262008213,1.203221504,0.010517396,64,3183,4936,0
MA_30MA_94,-0.12453707,1.329252933,0.010559788,64,3191,4936,0
MA_30MA_95,-0.12453707,1.394571729,0.010559788,58,3195,4936,0
MA_30MA_96,-0.117257865,1.305293194,0.010565385,56,3195,4936,0
MA_30MA_97,-0.105069587,1.256839287,0.010566212,56,3202,4936,0
MA_30MA_98,-0.185469208,1.272595481,0.010601692,50,3204,4936,0
MA_30MA_99,-0.161722853,1.367273134,0.010591999,50,3209,4936,0
MA_30MA_100,-0.129641371,1.342334115,0.010597727,50,3211,4936,0
MA_31MA_41,-0.071740519,0.613530434,0.01012864,160,2991,4936,0
MA_31MA_42,0.005163825,0.536046722,0.010188586,156,2984,4936,0
MA_31MA_43,0.06446655,0.550385078,0.01021281,148,3007,4936,0
MA_31MA_44,0.178333641,0.856446593,0.010257388,142,3019,4936,0
MA_31MA_45,0.207559434,0.957678374,0.010271006,140,3021,4936,0
MA_31MA_46,0.246244901,0.83988228,0.010277672,130,3027,4936,0
MA_31MA_47,0.274950738,1.107692881,0.010280565,128,3039,4936,0
MA_31MA_48,0.237862928,0.925432354,0.010287376,130,3039,4936,0
MA_31MA_49,0.272885939,0.9744759,0.010292723,128,3052,4936,0
MA_31MA_50,0.175540107,1.069310111,0.010248291,122,3058,4936,0
MA_31MA_51,0.064089288,0.988022929,0.010308802,116,3070,4936,0
MA_31MA_52,0.030144295,1.308331022,0.010303186,112,3073,4936,0
MA_31MA_53,0.030144295,1.408254093,0.010303186,112,3085,4936,0
MA_31MA_54,-0.082269005,1.285158498,0.010296436,112,3083,4936,0
MA_31MA_55,0.00238788,1.201402136,0.010259515,112,3088,4936,0
