Pairs,Sharpe,Simple_rtn,STD,Trading_times,Holding_days,Total_days,Comm
MA_41MA_100,-0.3557887784516843,1.5407173592938306,0.010595353204334208,48.0,3160.0,4936.0,0.0
MA_42MA_52,-0.45328557620158294,1.1270418131535203,0.010605487755777554,144.0,3037.0,4936.0,0.0
MA_42MA_53,-0.4532855762015848,0.9367279242741526,0.010605487755777557,142.0,3043.0,4936.0,0.0
MA_42MA_54,-0.6341551216044561,0.7411861162805566,0.010459733481572992,128.0,3041.0,4936.0,0.0
MA_42MA_55,-0.6341551216044553,0.7493202552549332,0.010459733481572992,126.0,3050.0,4936.0,0.0
MA_42MA_56,-0.6933253205527904,0.759081373310305,0.010436488038414847,120.0,3061.0,4936.0,0.0
MA_42MA_57,-0.5880858387179496,0.6420697308921739,0.010523463248918945,112.0,3065.0,4936.0,0.0
MA_42MA_58,-0.5458454661835809,0.5131651277146467,0.010535391220988979,110.0,3073.0,4936.0,0.0
MA_42MA_59,-0.4751495263852018,0.393364649545648,0.010566521764705577,102.0,3081.0,4936.0,0.0
MA_42MA_60,-0.42665598040766356,0.23534729765001283,0.010411691069232473,102.0,3083.0,4936.0,0.0
MA_42MA_61,-0.383923112989877,0.08417480659261378,0.010422872765571986,100.0,3086.0,4936.0,0.0
MA_42MA_62,-0.4565437305045583,0.07233386899984051,0.010391643094872614,98.0,3092.0,4936.0,0.0
MA_42MA_63,-0.38755587398626606,0.03949254889024001,0.010419942106044288,96.0,3095.0,4936.0,0.0
MA_42MA_64,-0.30898782403785285,0.1802672707209061,0.010384372296912286,92.0,3108.0,4936.0,0.0
MA_42MA_65,-0.30898782403785224,0.1560946817675648,0.010384372296912284,94.0,3116.0,4936.0,0.0
MA_42MA_66,-0.24668809971081962,0.18434182076936012,0.010438566054337678,82.0,3125.0,4936.0,0.0
MA_42MA_67,-0.39306340191291367,0.205082032148862,0.010566888924163435,80.0,3127.0,4936.0,0.0
MA_42MA_68,-0.40202796730721857,0.19808391476752063,0.010567515739993089,80.0,3134.0,4936.0,0.0
MA_42MA_69,-0.40202796730721685,0.2981732838383442,0.010567515739993098,78.0,3139.0,4936.0,0.0
MA_42MA_70,-0.4577453969215319,0.5426564115509305,0.01058577131066834,76.0,3144.0,4936.0,0.0
MA_42MA_71,-0.39756333634959135,0.5377109486838081,0.01060802706837137,74.0,3147.0,4936.0,0.0
MA_42MA_72,-0.352466763783383,0.7040220129590751,0.010617009060222648,74.0,3148.0,4936.0,0.0
MA_42MA_73,-0.35246676378338426,0.7743548726699157,0.010617009060222648,72.0,3147.0,4936.0,0.0
MA_42MA_74,-0.39287940287001893,0.9056439568254877,0.010626277804240471,70.0,3155.0,4936.0,0.0
MA_42MA_75,-0.37669381667463686,0.9127994540843205,0.010628072612580189,68.0,3157.0,4936.0,0.0
MA_42MA_76,-0.26698189844243403,1.136944882559701,0.010726313704717378,68.0,3159.0,4936.0,0.0
MA_42MA_77,-0.3623373173499001,1.037515265695638,0.010780626973038419,66.0,3162.0,4936.0,0.0
MA_42MA_78,-0.35087803358963315,1.1607193968810994,0.010781570871704968,66.0,3170.0,4936.0,0.0
MA_42MA_79,-0.38012950331640144,1.1021197875122386,0.010776063079303622,64.0,3167.0,4936.0,0.0
MA_42MA_80,-0.365771062164021,1.1748009152980994,0.01076719211409849,64.0,3165.0,4936.0,0.0
MA_42MA_81,-0.3453300824025375,1.1896404496858777,0.010769957743292298,66.0,3165.0,4936.0,0.0
MA_42MA_82,-0.3453300824025388,1.5636457716783303,0.010769957743292296,66.0,3163.0,4936.0,0.0
MA_42MA_83,-0.362968209174462,1.6254173950668562,0.010771589939593382,64.0,3164.0,4936.0,0.0
MA_42MA_84,-0.3824895370019194,1.6276783174642682,0.010774635665861457,64.0,3158.0,4936.0,0.0
MA_42MA_85,-0.45584810769817624,0.9951816510292193,0.010741566632587933,64.0,3154.0,4936.0,0.0
MA_42MA_86,-0.4418693597665952,1.073522690231298,0.010736102548541128,64.0,3154.0,4936.0,0.0
MA_42MA_87,-0.4594604632983504,0.9502853960505928,0.010737700553198967,62.0,3151.0,4936.0,0.0
MA_42MA_88,-0.45946046329835016,1.1095169600453292,0.010737700553198972,60.0,3145.0,4936.0,0.0
MA_42MA_89,-0.43099125813581307,1.2701420547010498,0.010743147743447526,60.0,3144.0,4936.0,0.0
MA_42MA_90,-0.3489917905262193,1.2356408554525418,0.010702333201469412,56.0,3143.0,4936.0,0.0
MA_42MA_91,-0.34899179052622004,1.2768364906331318,0.01070233320146941,56.0,3145.0,4936.0,0.0
MA_42MA_92,-0.3908369856932153,1.3656119353679999,0.010711484033022831,56.0,3141.0,4936.0,0.0
MA_42MA_93,-0.3507496920407035,1.3422972690181685,0.010702291188295446,56.0,3141.0,4936.0,0.0
MA_42MA_94,-0.43271703261498423,1.201852517138819,0.01074309887981561,58.0,3147.0,4936.0,0.0
MA_42MA_95,-0.5061179270771322,1.363142884681824,0.01077661031142636,52.0,3152.0,4936.0,0.0
MA_42MA_96,-0.5643692432467742,1.4358035785168441,0.010754372163213089,52.0,3154.0,4936.0,0.0
MA_42MA_97,-0.5643692432467734,1.5018219544324323,0.01075437216321308,48.0,3157.0,4936.0,0.0
MA_42MA_98,-0.564369243246774,1.5543610669922732,0.010754372163213092,50.0,3163.0,4936.0,0.0
MA_42MA_99,-0.5643692432467737,1.6411886196106553,0.010754372163213085,48.0,3167.0,4936.0,0.0
MA_42MA_100,-0.5684900316173621,1.6927520115039867,0.010754378578100911,50.0,3164.0,4936.0,0.0
MA_43MA_53,-0.6642732263946123,0.8083796843292568,0.010453521956989148,148.0,3027.0,4936.0,0.0
MA_43MA_54,-0.6350763368854001,0.7368429843748865,0.01045970232249396,142.0,3038.0,4936.0,0.0
MA_43MA_55,-0.5128691020871672,0.8663258071500244,0.010548085872102292,136.0,3046.0,4936.0,0.0
MA_43MA_56,-0.5744130556347737,0.6574671914569554,0.010532396027858722,122.0,3054.0,4936.0,0.0
MA_43MA_57,-0.5744130556347734,0.4282241056974534,0.010532396027858716,118.0,3066.0,4936.0,0.0
MA_43MA_58,-0.5744130556347732,0.43102795564765684,0.01053239602785872,112.0,3066.0,4936.0,0.0
MA_43MA_59,-0.5254031275953749,0.4130541605754645,0.010550451408947475,102.0,3071.0,4936.0,0.0
MA_43MA_60,-0.5254031275953762,0.04370811674157182,0.010550451408947475,100.0,3075.0,4936.0,0.0
MA_43MA_61,-0.4565437305045595,0.07078396018695243,0.010391643094872604,100.0,3082.0,4936.0,0.0
MA_43MA_62,-0.3089878240378522,0.21194115878353026,0.010384372296912286,96.0,3085.0,4936.0,0.0
MA_43MA_63,-0.5002693396769385,0.18550164200707386,0.01049924467102644,94.0,3095.0,4936.0,0.0
MA_43MA_64,-0.3570692983682099,0.19914373131123408,0.010370835221703038,92.0,3104.0,4936.0,0.0
MA_43MA_65,-0.24668809971081887,0.1952653810941083,0.010438566054337682,92.0,3114.0,4936.0,0.0
MA_43MA_66,-0.24391124222250402,0.08650347731702523,0.010438545578756066,84.0,3117.0,4936.0,0.0
MA_43MA_67,-0.4020279673072186,0.10299096880908087,0.010567515739993105,82.0,3125.0,4936.0,0.0
MA_43MA_68,-0.4020279673072192,0.18810389892931378,0.01056751573999309,78.0,3137.0,4936.0,0.0
MA_43MA_69,-0.4448845112686277,0.33456415296824504,0.010584997150167629,78.0,3134.0,4936.0,0.0
MA_43MA_70,-0.3934841881990011,0.5152833824880494,0.01060661230649054,76.0,3142.0,4936.0,0.0
MA_43MA_71,-0.3524667637833824,0.6612554880514545,0.010617009060222646,76.0,3140.0,4936.0,0.0
MA_43MA_72,-0.3524667637833837,0.8022057711208486,0.010617009060222646,74.0,3146.0,4936.0,0.0
MA_43MA_73,-0.37669381667463636,0.9132177061588387,0.010628072612580185,74.0,3153.0,4936.0,0.0
MA_43MA_74,-0.4006735173564318,1.0194165587090698,0.0106243101275991,72.0,3158.0,4936.0,0.0
MA_43MA_75,-0.4006735173564318,0.9742618007399808,0.0106243101275991,68.0,3158.0,4936.0,0.0
MA_43MA_76,-0.29678554322303036,1.0589853729979217,0.010720896422465044,68.0,3160.0,4936.0,0.0
MA_43MA_77,-0.44467389630742504,1.0169226835539917,0.010791956845138295,68.0,3162.0,4936.0,0.0
MA_43MA_78,-0.3758721774079219,1.1340082267925489,0.01077315347390671,66.0,3165.0,4936.0,0.0
MA_43MA_79,-0.41923579765224667,1.1184818460182644,0.010784126893063007,64.0,3168.0,4936.0,0.0
MA_43MA_80,-0.41923579765224683,1.2600857361487048,0.010784126893063021,64.0,3168.0,4936.0,0.0
MA_43MA_81,-0.3410460025176205,1.4450383121932981,0.010769904871063204,64.0,3164.0,4936.0,0.0
MA_43MA_82,-0.4323128373119663,1.4705258314009995,0.010738546130024609,66.0,3162.0,4936.0,0.0
MA_43MA_83,-0.43231283731196557,1.459218876361195,0.01073854613002461,64.0,3162.0,4936.0,0.0
MA_43MA_84,-0.45584810769817585,1.483573721030123,0.010741566632587926,64.0,3161.0,4936.0,0.0
MA_43MA_85,-0.48109885584883144,1.547130445646944,0.010745087194210409,64.0,3153.0,4936.0,0.0
MA_43MA_86,-0.4000584782228142,1.2309205376774073,0.010704485813290084,64.0,3155.0,4936.0,0.0
MA_43MA_87,-0.41958055774094655,1.1872930838455664,0.010706078205525755,64.0,3148.0,4936.0,0.0
MA_43MA_88,-0.3797029649139233,1.2212089432916517,0.010696936383113009,62.0,3145.0,4936.0,0.0
MA_43MA_89,-0.3507496920407032,1.202043866153812,0.010702291188295455,62.0,3141.0,4936.0,0.0
MA_43MA_90,-0.4651584074747737,1.2723435752582417,0.010745253223277202,60.0,3137.0,4936.0,0.0
MA_43MA_91,-0.46515840747477377,1.0462520348164661,0.0107452532232772,56.0,3138.0,4936.0,0.0
MA_43MA_92,-0.465158407474776,0.97827064626102,0.010745253223277193,56.0,3142.0,4936.0,0.0
MA_43MA_93,-0.4651584074747749,1.1851130358312378,0.01074525322327719,58.0,3142.0,4936.0,0.0
MA_43MA_94,-0.4258018483616743,1.2285802176298644,0.010736237252690456,58.0,3142.0,4936.0,0.0
MA_43MA_95,-0.42580184836167384,1.3495571551852716,0.010736237252690467,54.0,3148.0,4936.0,0.0
MA_43MA_96,-0.425801848361675,1.5162404278815713,0.010736237252690455,52.0,3150.0,4936.0,0.0
MA_43MA_97,-0.34570575665942355,1.6856512698491883,0.010774951936531338,50.0,3157.0,4936.0,0.0
MA_43MA_98,-0.34570575665942427,1.8816512580737186,0.010774951936531336,46.0,3162.0,4936.0,0.0
MA_43MA_99,-0.4858703694497153,1.756609290567642,0.010793561439074785,46.0,3168.0,4936.0,0.0
MA_43MA_100,-0.4858703694497135,1.7996916207593032,0.010793561439074782,48.0,3173.0,4936.0,0.0
MA_44MA_54,-0.7334157559923689,0.54941195654408,0.010400099614085926,152.0,3021.0,4936.0,0.0
MA_44MA_55,-0.6847928585816815,0.4866628107915454,0.010523139798704208,148.0,3040.0,4936.0,0.0
MA_44MA_56,-0.6392790202939559,0.41473484863234855,0.010511107240954892,144.0,3043.0,4936.0,0.0
MA_44MA_57,-0.5268812036966216,0.5043000905462789,0.010540452223735196,124.0,3053.0,4936.0,0.0
MA_44MA_58,-0.5237703070993066,0.47023450701627456,0.010515013780871036,112.0,3063.0,4936.0,0.0
MA_44MA_59,-0.6113742939777693,0.4926606145240835,0.010515462023950959,112.0,3067.0,4936.0,0.0
MA_44MA_60,-0.4581761464074762,0.28213132433817134,0.01057857074528115,104.0,3074.0,4936.0,0.0
MA_44MA_61,-0.4537948334256174,0.0890823378370218,0.010512942582036893,100.0,3076.0,4936.0,0.0
MA_44MA_62,-0.45379483342561705,0.07259786376073474,0.0105129425820369,96.0,3083.0,4936.0,0.0
MA_44MA_63,-0.3930634019129124,0.041412025230070926,0.010566888924163432,94.0,3091.0,4936.0,0.0
MA_44MA_64,-0.39039048877217736,0.050446402372297694,0.010566887446463523,94.0,3095.0,4936.0,0.0
MA_44MA_65,-0.37734562153069234,0.015903114823137443,0.010566069315397773,92.0,3102.0,4936.0,0.0
MA_44MA_66,-0.3890114704909029,0.030709755383132364,0.01056670490538332,88.0,3118.0,4936.0,0.0
MA_44MA_67,-0.3890114704909022,0.16066361988043298,0.010566704905383322,80.0,3121.0,4936.0,0.0
MA_44MA_68,-0.4537089407912955,0.2580584500242322,0.010584365372509065,80.0,3127.0,4936.0,0.0
MA_44MA_69,-0.393484188199002,0.43598882143299855,0.010606612306490532,78.0,3132.0,4936.0,0.0
MA_44MA_70,-0.38219564883918145,0.7033326824054247,0.010611421233267743,76.0,3135.0,4936.0,0.0
MA_44MA_71,-0.38219564883918256,0.6406410279363886,0.010611421233267731,78.0,3142.0,4936.0,0.0
MA_44MA_72,-0.43015722355479785,0.7157300141329597,0.010618658169102336,76.0,3142.0,4936.0,0.0
MA_44MA_73,-0.43015722355479885,0.7667847376808827,0.010618658169102327,74.0,3146.0,4936.0,0.0
MA_44MA_74,-0.2967855432230276,0.7313164964306929,0.01072089642246505,72.0,3161.0,4936.0,0.0
MA_44MA_75,-0.3512661898440192,0.9323690134661899,0.010738087537254621,70.0,3162.0,4936.0,0.0
MA_44MA_76,-0.2924175362977672,1.0187164486250522,0.010717953969993756,68.0,3159.0,4936.0,0.0
MA_44MA_77,-0.387292435247247,1.108337772960505,0.01077219524465568,68.0,3161.0,4936.0,0.0
MA_44MA_78,-0.371612813024456,1.1700877515293264,0.010773106910773492,66.0,3166.0,4936.0,0.0
MA_44MA_79,-0.41501416948112485,1.2598372237017723,0.010784089421829299,64.0,3168.0,4936.0,0.0
MA_44MA_80,-0.4679204985944808,1.4343281472533187,0.01075382348666845,64.0,3169.0,4936.0,0.0
MA_44MA_81,-0.4679204985944795,1.429141231487244,0.010753823486668451,64.0,3164.0,4936.0,0.0
MA_44MA_82,-0.48518447832209266,1.6393590236109588,0.010755353586029881,64.0,3165.0,4936.0,0.0
MA_44MA_83,-0.4280218868096375,1.6735168738460557,0.010717870700405132,66.0,3160.0,4936.0,0.0
MA_44MA_84,-0.4297529547731382,1.4210759337606649,0.010717822059260829,64.0,3156.0,4936.0,0.0
MA_44MA_85,-0.4551917965719377,1.317709634755285,0.010721384562366966,64.0,3155.0,4936.0,0.0
MA_44MA_86,-0.41958055774094416,1.592789504305827,0.010706078205525748,66.0,3155.0,4936.0,0.0
MA_44MA_87,-0.41958055774094516,1.3659050347406345,0.010706078205525757,62.0,3156.0,4936.0,0.0
MA_44MA_88,-0.3969180702331393,1.303637264868176,0.010711166011438029,60.0,3145.0,4936.0,0.0
MA_44MA_89,-0.4711412294085979,1.1785880978732153,0.010744913892397083,60.0,3143.0,4936.0,0.0
MA_44MA_90,-0.47114122940859926,1.0595383661007642,0.010744913892397082,58.0,3146.0,4936.0,0.0
MA_44MA_91,-0.39159131414357395,0.7935080253874998,0.010783772903474587,60.0,3145.0,4936.0,0.0
MA_44MA_92,-0.3915913141435732,1.0600067371257982,0.01078377290347459,60.0,3143.0,4936.0,0.0
MA_44MA_93,-0.3915913141435722,1.057523148135894,0.010783772903474601,58.0,3143.0,4936.0,0.0
MA_44MA_94,-0.3915913141435722,1.2547938289163603,0.01078377290347458,56.0,3142.0,4936.0,0.0
MA_44MA_95,-0.39159131414357395,1.243815924223136,0.010783772903474587,56.0,3142.0,4936.0,0.0
MA_44MA_96,-0.35179586616772807,1.538499981911781,0.010774648300556366,52.0,3145.0,4936.0,0.0
MA_44MA_97,-0.36665002928939944,1.7873390792484734,0.010790096208667211,48.0,3152.0,4936.0,0.0
MA_44MA_98,-0.36665002928940005,1.8852043529201086,0.010790096208667213,46.0,3162.0,4936.0,0.0
MA_44MA_99,-0.4199724002286046,1.9322101862836467,0.010768611252578133,46.0,3170.0,4936.0,0.0
MA_44MA_100,-0.4199724002286046,1.8547470419776557,0.010768611252578133,48.0,3169.0,4936.0,0.0
MA_45MA_55,-0.48405595363380965,0.44796137436367944,0.010300114603585438,144.0,3028.0,4936.0,0.0
MA_45MA_56,-0.6067493398381835,0.37195367232721765,0.01048886711366819,142.0,3041.0,4936.0,0.0
MA_45MA_57,-0.5110324845517655,0.2347879682835139,0.010477153893823091,134.0,3043.0,4936.0,0.0
MA_45MA_58,-0.45661962225602276,0.3083735920504218,0.010516947523074981,124.0,3047.0,4936.0,0.0
MA_45MA_59,-0.4559883813248197,0.37301714115634876,0.010488948274027809,116.0,3059.0,4936.0,0.0
MA_45MA_60,-0.34204494909986527,0.21746586885615038,0.01049681639284905,114.0,3064.0,4936.0,0.0
MA_45MA_61,-0.28508506930146316,0.09928484248500236,0.010566580691935269,110.0,3075.0,4936.0,0.0
MA_45MA_62,-0.3139023558137125,0.03588913266520222,0.010542996630687277,102.0,3069.0,4936.0,0.0
MA_45MA_63,-0.31390235581371495,-0.014400998604227278,0.010542996630687263,96.0,3082.0,4936.0,0.0
MA_45MA_64,-0.3185341715878936,-0.05753821561189465,0.01053776194338985,96.0,3090.0,4936.0,0.0
MA_45MA_65,-0.24247591478340233,0.02276782399123345,0.010438350957043775,92.0,3099.0,4936.0,0.0
MA_45MA_66,-0.42760766065415,0.10477316666449044,0.010560419985336505,88.0,3111.0,4936.0,0.0
MA_45MA_67,-0.4830678754319001,0.26879444411982134,0.010578619139203148,82.0,3116.0,4936.0,0.0
MA_45MA_68,-0.4830678754318993,0.3467255098538091,0.010578619139203138,78.0,3120.0,4936.0,0.0
MA_45MA_69,-0.38219564883918167,0.4475466067894005,0.010611421233267738,82.0,3128.0,4936.0,0.0
MA_45MA_70,-0.4061945969892084,0.6871661488806609,0.010607647250877237,78.0,3130.0,4936.0,0.0
MA_45MA_71,-0.43015722355479713,0.6177944893685037,0.010618658169102338,76.0,3136.0,4936.0,0.0
MA_45MA_72,-0.42587320281899627,0.7048992105973806,0.010618621025250633,76.0,3141.0,4936.0,0.0
MA_45MA_73,-0.29244344534324457,0.6700500848919058,0.010720833088072984,76.0,3144.0,4936.0,0.0
MA_45MA_74,-0.28807083134852546,0.7376219242415663,0.010717889715362642,74.0,3146.0,4936.0,0.0
MA_45MA_75,-0.38304139469793996,0.8457330090405515,0.01077215102472362,70.0,3166.0,4936.0,0.0
MA_45MA_76,-0.3830413946979387,1.0187702318440892,0.010772151024723637,70.0,3166.0,4936.0,0.0
MA_45MA_77,-0.4450892022269291,1.1977004015814479,0.010740071627460926,68.0,3159.0,4936.0,0.0
MA_45MA_78,-0.44508920222692894,1.1462041929115725,0.010740071627460929,68.0,3167.0,4936.0,0.0
MA_45MA_79,-0.34384560648763945,1.578711359222964,0.010734728755248142,66.0,3175.0,4936.0,0.0
MA_45MA_80,-0.3867030277325771,1.6419699419702947,0.010713202606353577,64.0,3170.0,4936.0,0.0
MA_45MA_81,-0.4060428161683922,1.668484467059892,0.010714763194719198,64.0,3170.0,4936.0,0.0
MA_45MA_82,-0.4060428161683921,1.7454532089995398,0.0107147631947192,64.0,3169.0,4936.0,0.0
MA_45MA_83,-0.42975295477313835,1.43826608910218,0.010717822059260826,64.0,3162.0,4936.0,0.0
MA_45MA_84,-0.46119949781194736,1.3206677421472572,0.010721047743887453,68.0,3165.0,4936.0,0.0
MA_45MA_85,-0.4611994978119465,1.28585971143628,0.010721047743887456,66.0,3158.0,4936.0,0.0
MA_45MA_86,-0.4787530710479908,1.3446098396679607,0.010722631644869425,64.0,3152.0,4936.0,0.0
MA_45MA_87,-0.45032857801931914,1.5808872099439246,0.010728112603232488,62.0,3156.0,4936.0,0.0
MA_45MA_88,-0.39691807023314174,1.4848422495544278,0.010711166011438015,60.0,3151.0,4936.0,0.0
MA_45MA_89,-0.4711412294085979,1.1832105669616313,0.010744913892397083,60.0,3151.0,4936.0,0.0
MA_45MA_90,-0.4788196153206734,1.0386406482908628,0.010744394449765163,58.0,3146.0,4936.0,0.0
MA_45MA_91,-0.3993459173146969,1.1333402675786366,0.01078328488223542,58.0,3145.0,4936.0,0.0
MA_45MA_92,-0.5398641676815683,1.0656795606426503,0.010849359062802455,58.0,3142.0,4936.0,0.0
MA_45MA_93,-0.46675312282623665,1.0337072055132759,0.010815441058793918,58.0,3146.0,4936.0,0.0
MA_45MA_94,-0.46675312282623627,1.0401892814427538,0.010815441058793911,58.0,3145.0,4936.0,0.0
MA_45MA_95,-0.4139902858587674,1.240954610562035,0.010798685018322996,62.0,3145.0,4936.0,0.0
MA_45MA_96,-0.37443318883920573,1.5530590968857623,0.010789617766100261,52.0,3146.0,4936.0,0.0
MA_45MA_97,-0.37443318883920573,1.606597475785914,0.010789617766100261,50.0,3148.0,4936.0,0.0
MA_45MA_98,-0.3744331888392052,1.8465885330843688,0.010789617766100257,48.0,3156.0,4936.0,0.0
MA_45MA_99,-0.34766090050390636,1.7366722143480424,0.010785239281687349,46.0,3164.0,4936.0,0.0
MA_45MA_100,-0.4071879759905965,1.7726689414951644,0.010763473345314533,44.0,3170.0,4936.0,0.0
MA_46MA_56,-0.6067493398381831,0.3980333818504609,0.010488867113668185,144.0,3033.0,4936.0,0.0
MA_46MA_57,-0.526497518805628,0.3373131236399969,0.01051674905600977,140.0,3043.0,4936.0,0.0
MA_46MA_58,-0.46454062424528203,0.32001901465728366,0.01049360090013396,134.0,3042.0,4936.0,0.0
MA_46MA_59,-0.339213056422682,0.27978461223958484,0.010447152260403079,116.0,3046.0,4936.0,0.0
MA_46MA_60,-0.07490219473449468,0.05127873547277395,0.010384190907626338,116.0,3059.0,4936.0,0.0
MA_46MA_61,-0.060852540492349984,0.040656962646566264,0.010364373472087168,112.0,3056.0,4936.0,0.0
MA_46MA_62,-0.050675593053184025,0.11446992009436574,0.010370924451446672,106.0,3064.0,4936.0,0.0
MA_46MA_63,-0.08755477200542064,0.14409618336422847,0.010383476078683122,100.0,3068.0,4936.0,0.0
MA_46MA_64,-0.11136338966033892,0.05047008947570353,0.010384034458879286,94.0,3084.0,4936.0,0.0
MA_46MA_65,-0.26830447312319,0.11186292266462061,0.010421645646403284,94.0,3096.0,4936.0,0.0
MA_46MA_66,-0.3403557796107487,0.22222252024978584,0.010451087803573827,90.0,3105.0,4936.0,0.0
MA_46MA_67,-0.483067875431901,0.30912481074413156,0.010578619139203129,88.0,3114.0,4936.0,0.0
MA_46MA_68,-0.4620361759524484,0.4448613411667135,0.01058533605298493,82.0,3117.0,4936.0,0.0
MA_46MA_69,-0.4018875104004116,0.5781376226377941,0.01060760500889948,78.0,3118.0,4936.0,0.0
MA_46MA_70,-0.3856954251543437,0.9747167449177858,0.010609409391655236,80.0,3128.0,4936.0,0.0
MA_46MA_71,-0.42587320281899727,0.8859750129614812,0.010618621025250624,78.0,3132.0,4936.0,0.0
MA_46MA_72,-0.23276218666469128,0.7907076099724952,0.01070050008140667,76.0,3136.0,4936.0,0.0
MA_46MA_73,-0.28807083134852546,0.7811221936808401,0.010717889715362642,78.0,3141.0,4936.0,0.0
MA_46MA_74,-0.38304139469793863,0.8746784391502442,0.010772151024723621,76.0,3149.0,4936.0,0.0
MA_46MA_75,-0.3748592883343696,1.2543784350972267,0.010698345946372787,72.0,3156.0,4936.0,0.0
MA_46MA_76,-0.29959594635505316,1.286347940937525,0.01072354010766679,72.0,3163.0,4936.0,0.0
MA_46MA_77,-0.2995959463550544,1.4620741609828252,0.01072354010766677,68.0,3166.0,4936.0,0.0
MA_46MA_78,-0.34384560648764056,1.5497940223186197,0.010734728755248129,68.0,3172.0,4936.0,0.0
MA_46MA_79,-0.345599447068066,1.756955683313131,0.010734687210507944,64.0,3170.0,4936.0,0.0
MA_46MA_80,-0.3250243824796258,1.8735104991481117,0.010737440445045548,64.0,3171.0,4936.0,0.0
MA_46MA_81,-0.34890068308608446,1.7393297659352367,0.010738792170136588,66.0,3169.0,4936.0,0.0
MA_46MA_82,-0.3728132050468939,1.8370256472615778,0.010741909084893836,66.0,3168.0,4936.0,0.0
MA_46MA_83,-0.3728132050468933,1.287769872573734,0.010741909084893853,66.0,3167.0,4936.0,0.0
MA_46MA_84,-0.3984705351483815,1.171865739392158,0.010745533588349707,68.0,3167.0,4936.0,0.0
MA_46MA_85,-0.41618914221935127,1.288741146050913,0.01074716756128905,64.0,3165.0,4936.0,0.0
MA_46MA_86,-0.4864386701641962,1.5749944720200468,0.010722108585755034,64.0,3161.0,4936.0,0.0
MA_46MA_87,-0.4580478058203231,1.4305996962205678,0.010727600568858933,66.0,3153.0,4936.0,0.0
MA_46MA_88,-0.45723245692406045,1.1615459105673662,0.01072682089883278,60.0,3153.0,4936.0,0.0
MA_46MA_89,-0.4038931766707641,1.354187023955241,0.010709890509979583,60.0,3147.0,4936.0,0.0
MA_46MA_90,-0.32335294979088547,1.025610115369623,0.010748612459094198,60.0,3141.0,4936.0,0.0
MA_46MA_91,-0.37738962791321046,1.0421135552150615,0.0107656885797804,58.0,3141.0,4936.0,0.0
MA_46MA_92,-0.493046331751078,1.0234307831016718,0.010810619827750199,58.0,3139.0,4936.0,0.0
MA_46MA_93,-0.4930463317510783,1.0559268527511985,0.010810619827750206,58.0,3144.0,4936.0,0.0
MA_46MA_94,-0.505342160011241,1.0277284639993933,0.010811319314537916,58.0,3147.0,4936.0,0.0
MA_46MA_95,-0.42185817536917486,1.289462971656008,0.010789139765173714,58.0,3145.0,4936.0,0.0
MA_46MA_96,-0.4218581753691753,1.4053280139174809,0.010789139765173704,54.0,3149.0,4936.0,0.0
MA_46MA_97,-0.42185817536917475,1.5058942182107882,0.010789139765173717,52.0,3154.0,4936.0,0.0
MA_46MA_98,-0.38232684888646107,1.615467279189311,0.010780079155318893,52.0,3153.0,4936.0,0.0
MA_46MA_99,-0.35547328221437946,1.6449920456972738,0.010784767798042424,48.0,3160.0,4936.0,0.0
MA_46MA_100,-0.4149373832559154,1.8111655586569584,0.010762978796363386,44.0,3170.0,4936.0,0.0
MA_47MA_57,-0.31711259130577724,0.7091865114712654,0.01042978350480039,142.0,3029.0,4936.0,0.0
MA_47MA_58,-0.39469928081779826,0.325868411560557,0.01046470336198468,128.0,3040.0,4936.0,0.0
MA_47MA_59,-0.13014790231473,0.23768973587182063,0.010402416460493495,122.0,3049.0,4936.0,0.0
MA_47MA_60,-0.08806995521646141,0.09735635674007304,0.01035222000613365,114.0,3047.0,4936.0,0.0
MA_47MA_61,-0.05467555071927282,0.11045786718624173,0.010364051028336905,112.0,3060.0,4936.0,0.0
MA_47MA_62,-0.060292171362089135,0.17193733689482205,0.010370446314394245,108.0,3060.0,4936.0,0.0
MA_47MA_63,-0.15744686809036304,0.13971744675364905,0.010402385639200509,102.0,3068.0,4936.0,0.0
MA_47MA_64,-0.18873683190435037,0.12139326212829116,0.010396960228303328,98.0,3073.0,4936.0,0.0
MA_47MA_65,-0.26830447312319194,0.12416519492696221,0.010421645646403285,94.0,3085.0,4936.0,0.0
MA_47MA_66,-0.25077461042391663,0.25540408474121357,0.010428318083786888,94.0,3103.0,4936.0,0.0
MA_47MA_67,-0.3186069173722466,0.391998430893709,0.010457737329468449,90.0,3113.0,4936.0,0.0
MA_47MA_68,-0.46203617595244834,0.6172157766104664,0.010585336052984931,80.0,3117.0,4936.0,0.0
MA_47MA_69,-0.44596782226769394,0.7485523202155837,0.010587190255082512,78.0,3114.0,4936.0,0.0
MA_47MA_70,-0.24126594527342113,1.0161211901117673,0.010547258494734648,76.0,3111.0,4936.0,0.0
MA_47MA_71,-0.1466563687031955,1.0561691587295243,0.010658720502416964,78.0,3124.0,4936.0,0.0
MA_47MA_72,-0.14665636870319607,0.9439290732578267,0.010658720502416971,78.0,3126.0,4936.0,0.0
MA_47MA_73,-0.3003737804222632,1.0388323292528017,0.01073125663037006,74.0,3134.0,4936.0,0.0
MA_47MA_74,-0.3748592883343675,1.1841674214505216,0.01069834594637279,76.0,3140.0,4936.0,0.0
